elapsed_hours,J2,C8,datetime
0.605555555556,0.676629225936,1.23483612092,2017-09-18 22:36:21
0.608333333333,0.676320599851,1.23395313049,2017-09-18 22:36:31
0.611111111111,0.676012194435,1.23307098304,2017-09-18 22:36:41
0.613888888889,0.675704009477,1.23218967745,2017-09-18 22:36:51
0.616666666667,0.675396044766,1.23130921264,2017-09-18 22:37:01
0.619444444444,0.675088300092,1.23042958753,2017-09-18 22:37:11
0.622222222222,0.674780775246,1.22955080107,2017-09-18 22:37:21
0.625,0.674473470018,1.22867285221,2017-09-18 22:37:31
0.627777777778,0.674166384198,1.22779573992,2017-09-18 22:37:41
0.630555555556,0.673859517579,1.22691946318,2017-09-18 22:37:51
0.633333333333,0.673552869949,1.22604402097,2017-09-18 22:38:01
0.636111111111,0.673246441103,1.22516941228,2017-09-18 22:38:11
0.638888888889,0.67294023083,1.22429563609,2017-09-18 22:38:21
0.641666666667,0.672634238923,1.2234226914,2017-09-18 22:38:31
0.644444444444,0.672328465175,1.22255057721,2017-09-18 22:38:41
0.647222222222,0.672022909377,1.22167929252,2017-09-18 22:38:51
0.65,0.671717571322,1.22080883633,2017-09-18 22:39:01
0.652777777778,0.671412450804,1.21993920765,2017-09-18 22:39:11
0.655555555556,0.671107547615,1.21907040549,2017-09-18 22:39:21
0.658333333333,0.67080286155,1.21820242886,2017-09-18 22:39:31
0.661111111111,0.670498392401,1.21733527676,2017-09-18 22:39:41
0.663888888889,0.670194139963,1.21646894822,2017-09-18 22:39:51
0.666666666667,0.66989010403,1.21560344224,2017-09-18 22:40:01
0.669444444444,0.669586284396,1.21473875785,2017-09-18 22:40:11
0.672222222222,0.669282680856,1.21387489406,2017-09-18 22:40:21
0.675,0.668979293205,1.21301184988,2017-09-18 22:40:31
0.677777777778,0.668676121238,1.21214962435,2017-09-18 22:40:41
0.680555555556,0.668373164751,1.21128821648,2017-09-18 22:40:51
0.683333333333,0.668070423539,1.2104276253,2017-09-18 22:41:01
0.686111111111,0.667767897399,1.20956784983,2017-09-18 22:41:11
0.688888888889,0.667465586125,1.20870888911,2017-09-18 22:41:21
0.691666666667,0.667163489516,1.20785074214,2017-09-18 22:41:31
0.694444444444,0.666861607367,1.20699340798,2017-09-18 22:41:41
0.697222222222,0.666559939475,1.20613688564,2017-09-18 22:41:51
0.7,0.666258485638,1.20528117417,2017-09-18 22:42:01
0.702777777778,0.665957245652,1.20442627259,2017-09-18 22:42:11
0.705555555556,0.665656219316,1.20357217993,2017-09-18 22:42:21
0.708333333333,0.665355406428,1.20271889524,2017-09-18 22:42:31
0.711111111111,0.665054806784,1.20186641756,2017-09-18 22:42:41
0.713888888889,0.664754420187,1.20101471289,2017-09-18 22:42:51
0.716666666667,0.664454246482,1.20016329398,2017-09-18 22:43:01
0.719444444444,0.664154285627,1.19931189805,2017-09-18 22:43:11
0.722222222222,0.663854537617,1.19846057141,2017-09-18 22:43:21
0.725,0.663555002418,1.19760947874,2017-09-18 22:43:31
0.727777777778,0.663255679959,1.19675875462,2017-09-18 22:43:41
0.730555555556,0.662956570138,1.19590850222,2017-09-18 22:43:51
0.733333333333,0.662657672829,1.19505880015,2017-09-18 22:44:01
0.736111111111,0.662358987889,1.19420970823,2017-09-18 22:44:11
0.738888888889,0.662060515161,1.19336127192,2017-09-18 22:44:21
0.741666666667,0.661762254477,1.19251352573,2017-09-18 22:44:31
0.744444444444,0.661464205663,1.19166649582,2017-09-18 22:44:41
0.747222222222,0.661166368538,1.19082020191,2017-09-18 22:44:51
0.75,0.660868742916,1.18997465888,2017-09-18 22:45:01
0.752777777778,0.660571328608,1.18912987786,2017-09-18 22:45:11
